search_date,arrival,departure,num_adults,num_children,search_id,hotel_id,hotel_price,is_promo,hotel_feature_1,hotel_feature_2,hotel_feature_3,hotel_feature_4,hotel_feature_5,booked
16,53,62,2,0,1363,19978,2494.8,0,42.2847490237,52.0,95,1,0,0
16,53,62,2,0,1363,19978,2494.8,0,42.2847490237,52.0,95,1,0,0
16,53,62,2,0,1363,19978,2494.8,0,42.2847490237,52.0,95,1,0,0
16,130,135,2,0,1364,19978,1198.9,0,42.2847490237,52.0,104,1,0,0
16,79,90,3,0,1365,19978,3261.72,1,42.2847490237,52.0,87,1,0,0
16,79,90,3,0,1365,19978,3261.72,1,42.2847490237,52.0,87,1,0,0
16,79,90,3,0,1365,30971,7773.07,0,47.6025209416,100.0,98,10,1,0
16,79,90,3,0,1365,6153,7726.76,0,65.9090282131,52.0,29,10,3,0
7,236,246,2,2,1366,19978,902.8,1,42.2847490237,52.0,145,1,0,0
7,236,246,2,2,1366,22748,829.28,1,65.4064217031,88.0,19,4,1,0
7,243,253,2,0,1367,19978,2840.5,0,42.2847490237,52.0,147,1,0,0
7,86,95,2,1,1368,19978,2745.81,1,42.2847490237,52.0,132,1,0,0
7,86,95,2,1,1368,36957,2263.01,0,139.764086947,52.0,105,4,5,0
7,86,95,2,1,1368,33668,2618.28,1,69.6778300466,90.0,5,1,1,0
7,86,95,2,1,1368,9693,3901.32,1,125.139921688,52.0,49,9,4,0
7,86,95,2,1,1368,9693,3901.32,1,125.139921688,52.0,49,9,4,0
19,175,190,2,0,1369,19978,4348.5,0,42.2847490237,52.0,64,1,0,0
19,103,111,2,1,1370,19978,2420.72,1,42.2847490237,52.0,70,1,0,0
19,103,111,2,1,1370,5001,2833.87,1,142.923056223,52.0,48,1,1,0
19,103,111,2,1,1370,1416,2209.34,1,139.143810498,52.0,23,1,1,0
19,103,111,2,1,1370,17388,2430.99,0,104.105715501,3.0,66,5,4,0
11,256,266,2,2,1371,19978,3531.82,1,42.2847490237,52.0,89,1,0,0
11,256,266,2,2,1371,6622,2970.89,0,67.7126280689,90.0,62,6,1,0
11,256,266,2,2,1371,6153,6940.93,0,65.9090282131,52.0,74,10,3,0
11,256,266,2,2,1371,36651,4002.5,0,16.9705627485,5.0,184,17,4,0
11,256,266,2,2,1371,36651,4002.5,0,16.9705627485,5.0,184,17,4,0
11,280,285,2,0,1372,19978,1436.8,0,42.2847490237,52.0,95,1,0,0
11,280,285,2,0,1372,20265,1263.14,0,134.413540985,5.0,6,1,4,0
11,452,466,1,0,1373,19978,4023.04,0,42.2847490237,52.0,23,1,0,0
11,179,188,2,0,1374,19978,759.42,0,42.2847490237,52.0,98,1,0,0
11,179,188,2,0,1374,23532,850.52,0,81.3326502704,90.0,57,10,1,0
11,179,188,2,0,1374,16074,1084.41,1,55.9464029228,52.0,83,1,0,0
11,179,188,2,0,1374,3314,1016.7,0,79.1201617794,95.0,24,0,0,0
11,179,188,2,0,1374,11474,1262.27,1,76.733304373,91.0,20,1,3,0
11,179,188,2,0,1374,27281,1115.96,0,63.9140047251,52.0,75,13,4,0
11,179,188,2,0,1374,37552,1023.25,0,55.6057550978,52.0,63,13,4,0
11,179,188,2,0,1374,9280,1284.55,1,73.2051910728,95.0,69,6,0,0
11,385,396,2,0,1375,19978,3160.96,0,42.2847490237,52.0,28,1,0,0
11,385,396,2,0,1375,5001,3040.29,0,142.923056223,52.0,25,1,1,0
11,242,259,2,2,1376,19978,5340.11,1,42.2847490237,52.0,91,1,0,0
11,242,259,2,2,1376,6622,4202.8,1,67.7126280689,90.0,64,6,1,0
11,242,259,2,2,1376,12383,4061.69,1,34.9141805002,52.0,115,1,1,0
11,242,259,2,2,1376,1416,5344.5,1,139.143810498,52.0,19,1,1,0
11,242,259,2,2,1376,1,5309.79,0,63.7259758654,52.0,72,7,0,0
11,285,292,2,2,1377,19978,2151.73,1,42.2847490237,52.0,90,1,0,0
11,285,292,2,2,1377,10152,2363.41,0,120.440856855,93.0,147,6,4,0
11,285,292,2,2,1377,6622,1445.34,0,67.7126280689,90.0,65,6,1,0
23,130,134,3,0,1378,19978,337.52,0,42.2847490237,52.0,75,1,0,0
23,130,134,3,0,1378,9143,305.92,0,135.988970141,52.0,127,9,1,0
23,130,134,3,0,1378,6622,220.95,1,67.7126280689,90.0,122,6,1,0
23,130,134,3,0,1378,6622,220.95,1,67.7126280689,90.0,122,6,1,0
23,130,134,3,0,1378,25234,179.8,1,130.893086143,68.0,22,6,5,0
23,130,134,3,0,1378,23712,246.48,1,21.9772609758,95.0,89,1,1,0
23,43,44,1,0,1379,19978,374.27,0,42.2847490237,52.0,44,1,0,0
23,43,44,1,0,1379,26888,315.12,0,11.2694276696,89.0,108,18,5,0
23,43,44,1,0,1379,14605,280.55,0,139.06832853,58.0,72,1,5,0
23,43,44,1,0,1379,12383,312.62,1,34.9141805002,52.0,81,1,1,0
23,43,44,1,0,1379,1416,359.89,1,139.143810498,52.0,15,1,1,0
23,43,44,1,0,1379,4099,594.89,0,,52.0,7,13,4,0
23,43,44,1,0,1379,24250,318.07,0,16.4620776332,52.0,149,14,4,0
23,43,44,1,0,1379,44779,270.62,0,16.9705627485,52.0,68,4,5,0
2,66,73,1,0,1380,19978,9928.45,0,42.2847490237,52.0,137,1,0,0
2,68,70,2,0,1381,19978,584.52,0,42.2847490237,52.0,147,1,0,0
2,68,70,2,0,1381,1416,591.84,1,139.143810498,52.0,23,1,1,0
2,68,70,2,0,1381,8311,872.98,1,42.5323406363,52.0,3,1,3,0
17,365,379,2,0,1382,19978,3885.7,0,42.2847490237,52.0,46,1,0,0
17,365,379,2,0,1382,19978,3885.7,0,42.2847490237,52.0,46,1,0,0
17,365,379,2,0,1382,12210,5150.18,1,143.648877476,90.0,37,1,1,0
17,365,379,2,0,1382,30603,5537.0,0,58.386642308,52.0,19,8,0,0
17,365,379,2,0,1382,13629,4747.73,1,70.8166647054,56.0,52,18,5,0
17,365,379,2,0,1382,19797,4660.94,0,98.6154146166,52.0,7,14,4,0
17,263,277,3,0,1383,19978,4156.46,1,42.2847490237,52.0,75,1,0,0
17,267,279,2,0,1384,19978,3330.6,0,42.2847490237,52.0,79,1,0,0
17,267,279,2,0,1384,5001,3603.6,0,142.923056223,52.0,45,1,1,0
17,267,279,2,0,1384,5001,3603.6,0,142.923056223,52.0,45,1,1,0
17,267,279,2,0,1384,10533,1625.08,0,139.316187143,80.0,71,1,4,0
17,267,279,2,0,1384,10533,1625.08,0,139.316187143,80.0,71,1,4,0
17,267,279,2,0,1384,26505,2318.64,0,132.382022949,90.0,63,6,5,0
17,267,279,2,0,1384,42065,2829.82,0,20.6155281281,52.0,97,24,5,0
7,304,311,2,0,1385,19978,1181.32,0,42.2847490237,52.0,126,1,0,0
7,304,311,2,0,1385,36957,1147.3,0,139.764086947,52.0,100,4,5,0
7,304,311,2,0,1385,6622,766.54,0,67.7126280689,90.0,68,6,1,0
7,304,311,2,0,1385,3249,1169.96,0,67.394361782,85.0,146,6,5,0
7,304,311,2,0,1385,31969,1263.4,1,35.6370593624,52.0,56,1,0,0
7,304,311,2,0,1385,33462,1372.08,1,142.923056223,52.0,24,1,4,0
7,304,311,2,0,1385,16657,735.7,0,25.8263431403,52.0,183,6,1,0
25,389,405,2,1,1386,19978,5142.08,0,42.2847490237,52.0,16,1,0,0
3,60,63,2,1,1387,19978,286.89,0,42.2847490237,52.0,150,1,0,0
3,60,63,2,1,1387,30971,317.25,0,47.6025209416,100.0,47,10,1,0
3,60,63,2,1,1387,1416,270.33,1,139.143810498,52.0,23,1,1,0
3,60,63,2,1,1387,29926,253.14,0,143.777606045,71.0,113,4,5,0
3,32,43,2,0,1388,19978,3199.85,0,42.2847490237,52.0,141,1,0,0
3,32,43,2,0,1388,28297,3909.66,1,68.7022561493,93.0,12,3,1,0
3,32,43,2,0,1388,6622,1967.67,1,67.7126280689,90.0,94,6,1,0
3,32,43,2,0,1388,11474,8211.43,1,76.733304373,91.0,45,1,3,0
3,32,43,2,0,1388,3803,33347.65,0,18.8414436814,52.0,132,13,2,0
24,74,80,3,0,1389,19978,1813.38,1,42.2847490237,52.0,62,1,0,0
24,74,80,3,0,1389,19978,1813.38,1,42.2847490237,52.0,62,1,0,0
24,74,80,3,0,1389,17073,1927.42,0,56.7626637853,52.0,101,1,4,0
24,74,80,3,0,1389,46521,1736.58,0,5.38516480713,,152,28,4,0
24,74,80,3,0,1389,5737,2127.13,1,69.7997134665,93.0,179,4,1,0
11,75,77,2,2,1390,19978,191.26,0,42.2847490237,52.0,98,1,0,0
11,75,91,2,2,1391,19978,4918.24,1,42.2847490237,52.0,82,1,0,1
11,75,91,2,2,1391,19030,4338.42,1,59.219929078,55.0,19,0,1,0
11,75,91,2,2,1391,27162,5426.54,1,69.7997134665,85.0,102,14,4,0
11,75,91,2,2,1391,25234,3755.32,1,130.893086143,68.0,13,6,5,0
11,75,91,2,2,1391,25234,3755.32,1,130.893086143,68.0,13,6,5,0
11,75,91,2,2,1391,12383,3973.66,1,34.9141805002,52.0,112,1,1,0
11,75,91,2,2,1391,2945,3497.57,1,22.2036033112,52.0,125,6,5,0
11,75,91,2,2,1391,16320,6821.48,0,47.9583152331,80.0,96,4,5,0
11,75,91,2,2,1391,16320,6821.48,0,47.9583152331,80.0,94,4,5,0
19,39,42,2,0,1392,19978,848.64,0,42.2847490237,52.0,68,1,0,0
19,39,42,2,0,1392,36957,529.45,0,139.764086947,52.0,111,4,5,0
19,39,42,2,0,1392,36957,529.45,0,139.764086947,52.0,111,4,5,0
19,39,42,2,0,1392,33668,680.82,0,69.6778300466,90.0,4,1,1,0
19,39,42,2,0,1392,9143,850.77,0,135.988970141,52.0,113,9,1,0
19,39,42,2,0,1392,9143,850.77,0,135.988970141,52.0,113,9,1,0
19,39,42,2,0,1392,10152,652.98,0,120.440856855,93.0,174,6,4,0
19,39,42,2,0,1392,10152,652.98,0,120.440856855,93.0,174,6,4,0
19,39,42,2,0,1392,10152,652.98,0,120.440856855,93.0,174,6,4,0
19,39,42,2,0,1392,10152,652.98,0,120.440856855,93.0,174,6,4,0
19,39,42,2,0,1392,23532,909.54,0,81.3326502704,90.0,49,10,1,0
19,39,42,2,0,1392,13666,527.49,0,133.379158792,90.0,33,1,1,0
19,39,42,2,0,1392,13666,527.49,0,133.379158792,90.0,33,1,1,0
19,39,42,2,0,1392,14605,516.18,1,139.06832853,58.0,97,1,5,0
19,39,42,2,0,1392,14605,516.18,1,139.06832853,58.0,97,1,5,0
19,39,42,2,0,1392,14605,516.18,1,139.06832853,58.0,97,1,5,0
19,39,42,2,0,1392,18907,630.06,0,22.2036033112,52.0,166,6,4,0
19,39,42,2,0,1392,12948,898.14,0,77.7238702073,80.0,81,4,4,0
19,39,42,2,0,1392,20265,593.47,1,134.413540985,5.0,5,1,4,0
19,39,42,2,0,1392,22647,509.44,1,12.3288280059,52.0,207,14,5,0
19,39,42,2,0,1392,1416,804.72,1,139.143810498,52.0,22,1,1,0
19,39,42,2,0,1392,24505,683.7,1,142.923056223,52.0,6,1,5,0
19,39,42,2,0,1392,24505,683.7,1,142.923056223,52.0,6,1,5,0
19,39,42,2,0,1392,9693,905.82,1,125.139921688,52.0,39,9,4,0
19,39,42,2,0,1392,9693,905.82,1,125.139921688,52.0,39,9,4,0
19,39,42,2,0,1392,12210,789.6,1,143.648877476,90.0,60,1,1,0
19,39,42,2,0,1392,6229,930.75,1,139.06832853,52.0,129,6,1,0
19,39,42,2,0,1392,45511,816.93,1,68.7022561493,52.0,134,3,1,0
19,39,42,2,0,1392,7520,496.65,1,114.660368044,0.0,43,1,4,0
19,39,42,2,0,1392,44526,809.16,1,119.507321951,80.0,44,1,0,0
19,39,42,2,0,1392,44526,809.16,1,119.507321951,80.0,44,1,0,0
19,39,42,2,0,1392,24250,718.41,1,16.4620776332,52.0,212,14,4,0
19,39,42,2,0,1392,33462,1219.65,1,142.923056223,52.0,63,1,4,0
19,39,42,2,0,1392,35274,453.93,1,132.740348048,52.0,66,1,5,0
19,39,42,2,0,1392,32352,900.57,1,69.7997134665,52.0,54,1,1,0
19,39,42,2,0,1392,5737,974.88,1,69.7997134665,93.0,191,4,1,0
19,39,42,2,0,1392,17388,897.39,0,104.105715501,3.0,65,5,4,0
19,39,42,2,0,1392,29926,768.18,0,143.777606045,71.0,107,4,5,0
19,39,42,2,0,1392,29926,768.18,0,143.777606045,71.0,107,4,5,0
19,39,42,2,0,1392,29926,768.18,0,143.777606045,71.0,107,4,5,0
19,39,42,2,0,1392,36453,673.56,1,69.7997134665,52.0,221,14,5,0
19,39,42,2,0,1392,25946,894.05,0,142.923056223,66.0,109,4,4,0
19,39,42,2,0,1392,25946,894.05,0,142.923056223,66.0,109,4,4,0
9,38,48,2,0,1393,19978,3038.5,1,42.2847490237,52.0,124,1,0,0
9,38,48,2,0,1393,19978,3038.5,1,42.2847490237,52.0,124,1,0,0
9,38,48,2,0,1393,19030,2293.52,1,59.219929078,55.0,18,0,1,0
9,38,48,2,0,1393,35274,2214.62,1,132.740348048,52.0,42,1,5,0
9,38,48,2,0,1393,10533,1837.89,1,139.316187143,80.0,53,1,4,0
9,38,48,2,0,1393,10533,1837.89,1,139.316187143,80.0,53,1,4,0
9,65,70,2,0,1394,19978,1440.4,0,42.2847490237,52.0,137,1,0,0
9,65,70,2,0,1394,19797,1473.07,1,98.6154146166,52.0,11,14,4,0
9,104,106,2,2,1395,19978,191.26,0,42.2847490237,52.0,134,1,0,0
9,104,106,2,2,1395,32352,267.76,1,69.7997134665,52.0,89,1,1,0
9,17,30,4,0,1396,19978,1173.64,1,42.2847490237,52.0,126,1,0,0
9,17,30,4,0,1396,19750,1248.2,1,66.2646210281,49.0,163,14,4,0
9,17,30,4,0,1396,42896,1490.25,0,139.889241902,90.0,148,17,4,0
9,17,30,4,0,1396,14605,778.87,1,139.06832853,58.0,89,1,5,0
9,17,30,4,0,1396,27162,983.11,1,69.7997134665,85.0,111,14,4,0
9,17,30,4,0,1396,12948,1138.52,0,77.7238702073,80.0,59,4,4,0
9,17,30,4,0,1396,29649,3427.87,0,47.4552420708,90.0,174,10,0,0
9,17,30,4,0,1396,31696,1406.59,1,139.889241902,52.0,68,1,4,0
9,17,30,4,0,1396,9693,1038.71,1,125.139921688,52.0,42,9,4,0
9,17,30,4,0,1396,6229,1231.48,1,139.06832853,52.0,95,6,1,0
9,17,30,4,0,1396,6229,1231.48,1,139.06832853,52.0,95,6,1,0
9,17,30,4,0,1396,33462,1229.47,1,142.923056223,52.0,45,1,4,0
9,17,30,4,0,1396,33462,1229.47,1,142.923056223,52.0,45,1,4,0
9,17,30,4,0,1396,31150,888.81,1,46.2385120868,52.0,38,1,1,0
9,17,30,4,0,1396,29676,2525.57,0,30.5941170816,60.0,85,10,3,0
9,17,30,4,0,1396,17388,1206.05,0,104.105715501,3.0,82,5,4,0
9,17,30,4,0,1396,17388,1206.05,0,104.105715501,3.0,82,5,4,0
9,95,102,2,1,1397,19978,631.96,1,42.2847490237,52.0,138,1,0,0
9,95,102,2,1,1397,15955,714.34,0,132.382022949,52.0,67,5,4,0
9,95,102,2,1,1397,32679,1224.51,1,70.6045324324,60.0,80,2,0,0
9,95,102,2,1,1397,22174,897.75,0,75.6042326857,90.0,169,10,1,0
9,95,102,2,1,1397,42896,1028.56,0,139.889241902,90.0,159,17,4,0
9,95,102,2,1,1397,40490,1057.28,1,62.537988455,52.0,10,7,0,0
9,95,102,2,1,1397,24086,744.24,1,5.56776436283,92.0,171,1,3,0
9,95,102,2,1,1397,3314,837.14,0,79.1201617794,95.0,27,0,0,0
9,95,102,2,1,1397,9693,799.61,1,125.139921688,52.0,46,9,4,0
9,95,102,2,1,1397,42873,782.86,0,5.19615242271,52.0,194,17,4,0
9,95,102,2,1,1397,16570,844.2,0,76.1642960973,71.0,154,10,1,0
9,95,102,2,1,1397,23368,707.52,1,66.7832314283,71.0,36,9,4,0
9,95,102,2,1,1397,26115,745.66,1,142.513157287,52.0,101,0,4,0
9,95,102,2,1,1397,16320,748.74,0,47.9583152331,80.0,111,4,5,0
9,95,102,2,1,1397,16320,748.74,0,47.9583152331,80.0,111,4,5,0
9,95,102,2,1,1397,16320,748.74,0,47.9583152331,80.0,111,4,5,0
9,28,32,2,2,1398,19978,361.12,1,42.2847490237,52.0,138,1,0,0
9,28,32,2,2,1398,41755,208.06,1,10.7238052948,64.0,69,6,5,0
9,28,32,2,2,1398,14605,237.34,1,139.06832853,58.0,98,1,5,0
9,28,32,2,2,1398,25234,197.98,1,130.893086143,68.0,18,6,5,0
9,28,32,2,2,1398,25234,197.98,1,130.893086143,68.0,18,6,5,0
9,28,32,2,2,1398,46323,229.48,0,132.382022949,,111,20,5,0
9,28,32,2,2,1398,20265,227.0,1,134.413540985,5.0,7,1,4,0
9,28,32,2,2,1398,35274,200.5,1,132.740348048,52.0,49,1,5,0
20,309,324,2,2,1399,19978,4884.6,0,42.2847490237,52.0,55,1,0,0
20,309,324,2,2,1399,31969,5181.95,1,35.6370593624,52.0,48,1,0,0
20,336,342,2,0,1400,19978,1724.76,0,42.2847490237,52.0,61,1,0,0
20,336,342,2,0,1400,40208,4645.06,1,51.8555686499,95.0,20,1,0,0
20,336,342,2,0,1400,10533,841.6,0,139.316187143,80.0,52,1,4,0
10,247,254,2,2,1401,19978,631.96,1,42.2847490237,52.0,102,1,0,0
10,247,254,2,2,1401,19030,579.25,1,59.219929078,55.0,23,0,1,0
10,247,254,2,2,1401,18907,538.23,0,22.2036033112,52.0,161,6,4,0
10,247,254,2,2,1401,5001,519.68,1,142.923056223,52.0,86,1,1,0
10,247,254,2,2,1401,5660,433.24,0,26.9443871706,95.0,147,6,5,0
10,247,254,2,2,1401,1416,515.7,1,139.143810498,52.0,18,1,1,0
10,310,324,4,0,1402,19978,1338.82,0,42.2847490237,52.0,83,1,0,0
10,310,324,4,0,1402,14605,1053.26,0,139.06832853,58.0,82,1,5,0
10,310,324,4,0,1402,5001,1275.68,0,142.923056223,52.0,69,1,1,0
10,310,324,4,0,1402,24250,1457.84,0,16.4620776332,52.0,181,14,4,0
10,310,324,4,0,1402,2473,1668.06,0,75.126559884,52.0,62,17,1,0
10,259,287,2,2,1403,19978,8950.36,1,42.2847490237,52.0,76,1,0,0
10,259,287,2,2,1403,30367,17702.32,0,64.2028036771,52.0,53,8,3,0
10,367,374,2,2,1404,19978,669.41,0,42.2847490237,52.0,53,1,0,0
10,367,374,2,2,1404,24250,480.91,0,16.4620776332,52.0,89,14,4,0
10,256,263,2,0,1405,19978,2438.04,1,42.2847490237,52.0,94,1,0,0
10,256,263,2,0,1405,18907,1840.02,0,22.2036033112,52.0,145,6,4,0
10,364,371,3,0,1406,19978,669.41,0,42.2847490237,52.0,56,1,0,0
10,364,371,3,0,1406,5001,637.84,0,142.923056223,52.0,50,1,1,0
10,364,371,3,0,1406,42149,742.19,1,,95.0,16,1,0,0
10,330,340,2,0,1407,19978,2873.6,0,42.2847490237,52.0,77,1,0,0
15,297,304,2,2,1408,19978,669.41,0,42.2847490237,52.0,97,1,0,0
15,297,304,2,2,1408,23532,894.37,0,81.3326502704,90.0,41,10,1,0
15,297,304,2,2,1408,26505,393.68,0,132.382022949,90.0,70,6,5,0
17,36,43,2,0,1409,19978,2078.23,1,42.2847490237,52.0,75,1,0,0
17,36,43,2,0,1409,33668,1514.23,1,69.6778300466,90.0,3,1,1,0
17,36,43,2,0,1409,43937,1969.03,1,20.1990098767,52.0,6,12,0,0
17,86,93,2,0,1410,19978,631.96,1,42.2847490237,52.0,79,1,0,0
17,86,93,2,0,1410,24505,579.94,1,142.923056223,52.0,5,1,5,0
17,86,93,2,0,1410,35274,419.65,1,132.740348048,52.0,52,1,5,0
15,325,330,2,0,1411,19978,421.9,0,42.2847490237,52.0,93,1,0,0
15,325,330,2,0,1411,19978,421.9,0,42.2847490237,52.0,93,1,0,0
15,325,330,2,0,1411,30971,814.5,0,47.6025209416,100.0,86,10,1,0
15,325,330,2,0,1411,9143,528.7,0,135.988970141,52.0,101,9,1,0
15,325,330,2,0,1411,20265,337.25,0,134.413540985,5.0,5,1,4,0
15,325,330,2,0,1411,22748,559.3,0,65.4064217031,88.0,9,4,1,0
21,106,118,2,0,1412,19978,1012.56,0,42.2847490237,52.0,69,1,0,0
21,106,118,2,0,1412,13666,638.52,0,133.379158792,90.0,32,1,1,0
21,106,118,2,0,1412,25234,684.64,1,130.893086143,68.0,18,6,5,0
21,106,118,2,0,1412,20265,901.6,1,134.413540985,5.0,5,1,4,0
21,106,118,2,0,1412,44526,976.4,1,119.507321951,80.0,51,1,0,0
21,106,118,2,0,1412,35274,639.3,1,132.740348048,52.0,63,1,5,0
14,372,384,2,0,1413,19978,3532.56,0,42.2847490237,52.0,26,1,0,0
14,372,384,2,0,1413,40744,16956.48,0,24.9599679487,52.0,2,1,2,0
14,372,384,2,0,1413,14605,2936.8,0,139.06832853,58.0,25,1,5,0
14,372,384,2,0,1413,16074,5997.48,0,55.9464029228,52.0,24,1,0,0
14,372,384,2,0,1413,42807,9781.8,0,16.5529453572,52.0,30,21,1,0
14,372,384,2,0,1413,10533,1765.76,0,139.316187143,80.0,20,1,4,0
14,453,469,2,0,1414,19978,4486.88,0,42.2847490237,52.0,23,1,0,0
16,482,486,3,0,1415,19978,6279.36,0,42.2847490237,52.0,22,1,0,0
16,482,486,3,0,1415,22305,26106.88,0,36.7423461417,58.0,13,2,3,0
16,274,289,2,0,1416,19978,1265.7,0,42.2847490237,52.0,86,1,0,0
16,274,289,2,0,1416,22748,1576.15,0,65.4064217031,88.0,11,4,1,0
16,272,288,2,0,1417,19978,1350.08,0,42.2847490237,52.0,83,1,0,0
16,272,288,2,0,1417,31696,1066.4,1,139.889241902,52.0,76,1,4,0
16,272,288,2,0,1417,45511,1509.28,1,68.7022561493,52.0,104,3,1,0
16,272,288,2,0,1417,11787,1457.92,0,135.966907739,52.0,35,1,1,0
16,272,288,2,0,1417,24250,1498.4,0,16.4620776332,52.0,172,14,4,0
16,246,258,2,0,1418,19978,3585.85,1,42.2847490237,52.0,99,1,0,0
16,246,258,2,0,1418,19978,3585.85,1,42.2847490237,52.0,99,1,0,0
16,250,269,4,0,1419,19978,6075.59,1,42.2847490237,52.0,82,1,0,0
16,250,269,4,0,1419,41690,6602.69,0,47.3286382648,95.0,113,7,4,0
1,68,73,3,0,1420,19978,1505.3,1,42.2847490237,52.0,150,1,0,0
1,68,73,3,0,1420,33668,1068.32,1,69.6778300466,90.0,9,1,1,0
1,68,73,3,0,1420,43743,1478.92,0,17.2336879396,93.0,98,1,5,0
1,68,73,3,0,1420,26505,1042.72,0,132.382022949,90.0,58,6,5,0
25,149,161,2,2,1421,19978,3390.36,0,42.2847490237,52.0,61,1,0,0
8,202,213,3,0,1422,19978,3355.99,1,42.2847490237,52.0,143,1,0,0
8,202,213,3,0,1422,43743,3282.25,0,17.2336879396,93.0,37,1,5,0
8,202,213,3,0,1422,12383,2227.3,1,34.9141805002,52.0,134,1,1,0
8,202,213,3,0,1422,39728,22101.46,0,17.4642491966,52.0,35,13,3,0
8,202,213,3,0,1422,5001,2749.89,1,142.923056223,52.0,95,1,1,0
8,202,213,3,0,1422,24505,2593.96,1,142.923056223,52.0,5,1,5,0
8,202,213,3,0,1422,43564,4709.39,0,57.2450871254,95.0,57,10,1,0
8,202,213,3,0,1422,11787,3306.55,0,135.966907739,52.0,23,1,1,0
8,261,268,2,0,1423,19978,682.58,1,42.2847490237,52.0,121,1,0,0
8,261,268,2,0,1423,8861,582.43,1,67.394361782,52.0,30,4,4,0
8,261,268,2,0,1423,24086,1056.83,1,5.56776436283,92.0,141,1,3,0
8,261,268,2,0,1423,31969,682.21,1,35.6370593624,52.0,55,1,0,0
8,102,111,3,1,1424,19978,2738.16,1,42.2847490237,52.0,142,1,0,0
8,102,111,3,1,1424,13666,1607.85,0,133.379158792,90.0,50,1,1,0
8,102,111,3,1,1424,29109,3955.59,0,53.516352641,52.0,31,7,0,0
8,102,111,3,1,1424,40490,4751.82,0,62.537988455,52.0,10,7,0,0
8,102,111,3,1,1424,40873,4284.36,1,75.6571212775,90.0,3,25,0,0
8,250,269,4,0,1425,19978,6298.33,1,42.2847490237,52.0,116,1,0,0
8,250,269,4,0,1425,8861,6174.47,1,67.394361782,52.0,29,4,4,0
8,250,269,4,0,1425,12383,5062.99,1,34.9141805002,52.0,108,1,1,0
8,250,269,4,0,1425,20265,5767.62,1,134.413540985,5.0,5,1,4,0
8,253,259,4,0,1426,19978,1938.7,1,42.2847490237,52.0,146,1,0,0
8,253,259,4,0,1426,33668,4109.04,0,69.6778300466,90.0,6,1,1,0
8,253,259,4,0,1426,43743,2016.74,0,17.2336879396,93.0,39,1,5,0
8,253,259,4,0,1426,6622,1817.5,1,67.7126280689,90.0,81,6,1,0
8,253,259,4,0,1426,6622,1817.5,1,67.7126280689,90.0,81,6,1,0
8,253,259,4,0,1426,6622,1817.5,1,67.7126280689,90.0,81,6,1,0
8,253,259,4,0,1426,23368,2294.88,1,66.7832314283,71.0,41,9,4,0
8,181,191,2,0,1427,19978,2881.77,0,42.2847490237,52.0,139,1,0,0
8,181,191,2,0,1427,13666,1786.5,0,133.379158792,90.0,51,1,1,0
8,181,191,2,0,1427,24505,2555.25,1,142.923056223,52.0,6,1,5,0
8,278,286,3,0,1428,19978,2433.92,1,42.2847490237,52.0,129,1,0,0
8,265,269,2,0,1429,19978,1137.6,0,42.2847490237,52.0,130,1,0,0
8,265,269,2,0,1429,5001,1230.96,0,142.923056223,52.0,90,1,1,0
8,265,269,2,0,1429,16657,711.16,0,25.8263431403,52.0,188,6,1,0
25,331,353,3,0,1430,19978,7070.36,0,42.2847490237,52.0,47,1,0,0
25,331,353,3,0,1430,9280,175454.41,0,73.2051910728,95.0,63,6,0,0
25,331,353,3,0,1430,40873,37559.06,0,75.6571212775,90.0,1,25,0,0
25,152,167,1,0,1431,19978,3665.7,0,42.2847490237,52.0,55,1,0,0
25,152,167,1,0,1431,46615,3155.4,0,18.6010752377,,120,28,4,0
25,152,167,1,0,1431,15887,4905.82,0,47.9583152331,95.0,113,7,4,0
25,152,167,1,0,1431,9465,5335.05,0,75.3126815351,90.0,29,4,4,0
25,152,167,1,0,1431,15955,4314.39,0,132.382022949,52.0,68,5,4,0
25,152,167,1,0,1431,443,3870.45,0,120.440856855,90.0,158,5,4,0
25,152,167,1,0,1431,14605,2692.75,1,139.06832853,58.0,96,1,5,0
25,152,167,1,0,1431,17348,3647.42,0,47.9583152331,80.0,176,14,5,0
25,152,167,1,0,1431,17348,3647.42,0,47.9583152331,80.0,176,14,5,0
25,152,167,1,0,1431,46521,3155.4,0,5.38516480713,,141,28,4,0
25,152,167,1,0,1431,23712,2635.08,1,21.9772609758,95.0,84,1,1,0
25,152,167,1,0,1431,20265,2788.15,1,134.413540985,5.0,4,1,4,0
25,152,167,1,0,1431,1416,3692.89,1,139.143810498,52.0,18,1,1,0
25,152,167,1,0,1431,6229,3846.69,1,139.06832853,52.0,162,6,1,0
25,152,167,1,0,1431,36676,5503.05,1,60.6794858251,52.0,89,3,1,0
25,152,167,1,0,1431,30603,5289.3,1,58.386642308,52.0,11,8,0,0
25,152,167,1,0,1431,9280,6107.95,1,73.2051910728,95.0,74,6,0,0
25,152,167,1,0,1431,28156,3941.1,1,48.4458460552,52.0,160,1,1,0
25,152,167,1,0,1431,32352,4635.4,1,69.7997134665,52.0,62,1,1,0
25,280,294,3,0,1432,19978,4435.3,1,42.2847490237,52.0,60,1,0,0
21,321,331,2,0,1433,19978,2866.7,0,42.2847490237,52.0,64,1,0,0
21,321,331,2,0,1433,10533,1384.91,0,139.316187143,80.0,56,1,4,0
21,321,331,2,0,1433,26505,1917.3,0,132.382022949,90.0,59,6,5,0
